Date,Open,High,Low,Close,Volume,Ticker
2021-10-22,146.26382415540198,146.74259925266702,145.23785408913082,145.28671264648438,58883400,AAPL
2021-10-25,145.27697769272697,145.95118723150932,144.24124155296286,145.23789978027344,50720600,AAPL
2021-10-26,145.91209424092938,147.38752756365847,145.5994113354405,145.90232849121094,60893400,AAPL
2021-10-27,145.94137570178864,146.3029021893665,145.09129345930518,145.44305419921875,56094900,AAPL
2021-10-28,146.39086968766787,149.6641846605071,146.2931525621037,149.0779266357422,100077900,AAPL
2021-10-29,143.85037288076313,146.5081176612954,143.05891485963772,146.37132263183594,124953200,AAPL
2021-11-01,145.57989504750188,146.2736360885386,144.41712959922393,145.5505828857422,74588300,AAPL
2021-11-02,145.25744630214584,148.10084526807523,145.24766564186768,146.58631896972656,69122000,AAPL
2021-11-03,146.94780015379607,148.4916381367387,146.39085434317073,148.0226287841797,54511500,AAPL
2021-11-04,148.11061107430388,148.94114717338857,147.19212358039826,147.5048065185547,60394600,AAPL
2021-11-05,148.6301118041856,148.9334561453401,146.83938576662882,148.033203125,65463900,AAPL
2021-11-08,148.16045633867628,148.31702601716918,146.93728372164998,147.21127319335938,55020900,AAPL
2021-11-09,146.97636409239348,148.17996131979666,146.8393694074151,147.57327270507812,56787900,AAPL
2021-11-10,146.80026646441542,146.90790623545243,144.67684091878007,144.74533081054688,65187100,AAPL
2021-11-11,145.76299817171153,146.22289720379737,144.51045604306032,144.69638061523438,41000000,AAPL
2021-11-12,145.24438797954153,147.17210903147864,144.31477986704056,146.7709197998047,63804000,AAPL
2021-11-15,147.14273967083543,148.620341460146,146.22291165316477,146.7806854248047,59222800,AAPL
2021-11-16,146.72195341819835,148.23868992516853,146.13482479249984,147.7592010498047,59256200,AAPL
2021-11-17,147.75923582189736,151.67338776419928,147.74945581731131,150.19580078125,88807000,AAPL
2021-11-18,150.411059635024,155.2645990140686,149.7652210699027,154.4817657470703,137827700,AAPL
2021-11-19,154.26649442831288,157.56417731455713,153.17053675502055,157.10426330566406,117305600,AAPL
2021-11-22,158.21000213967926,162.14372871908944,157.54460352782965,157.56417846679688,117467900,AAPL
2021-11-23,157.66203166951047,158.3274452479913,155.6462458566702,157.94581604003906,96041900,AAPL
2021-11-24,157.29993896578694,158.660105803449,156.21376149604953,158.4644012451172,69463600,AAPL
2021-11-26,156.14527755829806,157.00638063396804,153.00416477836077,153.4445037841797,76959800,AAPL
2021-11-29,155.94953492440175,157.73048055072377,155.38198131594635,156.80087280273438,88748200,AAPL
2021-11-30,156.55625589116394,161.96756831221649,156.48775108343634,161.75228881835938,174048100,AAPL
2021-12-01,163.88551760970591,166.64500155872992,160.99883389139347,161.2336883544922,152052500,AAPL
2021-12-02,155.33309702351337,160.6759050938818,154.4132690949476,160.24534606933594,136739200,AAPL
2021-12-03,160.49976670029744,161.4195945786872,156.29205136899398,158.36654663085938,118023100,AAPL
2021-12-06,160.76397340255957,164.27693555746282,160.7541933995356,161.77188110351562,107497000,AAPL
2021-12-07,165.45116789916563,167.89751232351225,164.72704457429052,167.50608825683594,120405400,AAPL
2021-12-08,168.4357343791699,172.18353634737676,167.03641741062992,171.32241821289062,116998900,AAPL
2021-12-09,171.15603176332104,172.9565375380552,170.18727407030087,170.81353759765625,108923700,AAPL
2021-12-10,171.4495967498973,175.77473158616564,170.94075296583623,175.5985870361328,115402700,AAPL
2021-12-13,177.232738467209,178.22107107247726,171.7627164613835,171.9682159423828,153237000,AAPL
2021-12-14,171.48873864529648,173.92530298904865,168.51399049049428,170.58848571777344,139380400,AAPL
2021-12-15,171.35176719309973,175.6475478496639,168.6118581679586,175.45184326171875,131063300,AAPL
2021-12-16,175.43221959715143,177.25230012898882,167.0852950701425,168.56288146972656,150185800,AAPL
2021-12-17,166.28292736988075,169.74695967221308,166.0480878451819,167.4669647216797,195432700,AAPL
2021-12-20,164.66832933666538,166.91896912005944,163.86593615587674,166.10678100585938,107499100,AAPL
2021-12-21,167.87790517319985,169.48270621037332,165.49027108419332,169.2772216796875,91185900,AAPL
2021-12-22,169.32615733120278,172.08564081700152,168.4552593739479,171.870361328125,92135300,AAPL
2021-12-23,172.07589419886108,173.05443209039555,171.50834043001467,172.4966583251953,68356600,AAPL
2021-12-27,173.2892490658333,176.54778161213417,173.26968906108772,176.459716796875,74919600,AAPL
2021-12-28,176.29336988152778,177.43825729141835,174.69834852343934,175.44203186035156,79144300,AAPL
2021-12-29,175.48120622634931,176.75330850310786,174.31674371757737,175.53013610839844,62348900,AAPL
2021-12-30,175.61814365696594,176.6945409857495,174.26775699563726,174.37539672851562,59773000,AAPL
2021-12-31,174.2677857929612,175.38331824017646,173.45559766181222,173.7589569091797,64062300,AAPL
2022-01-03,174.01340208653673,178.9550216250589,173.89598231281707,178.1036834716797,104487900,AAPL
2022-01-04,178.71035458130368,179.01369889567948,175.2756775127618,175.84323120117188,99310400,AAPL
2022-01-05,175.75519292106577,176.30317175638402,170.8918583606612,171.1658477783203,94537600,AAPL
2022-01-06,168.99346035254746,171.53766438344002,167.95621276391145,168.30848693847656,96904000,AAPL
2022-01-07,169.17943258086993,170.4026050689991,167.3593513212815,168.47488403320312,86709100,AAPL
2022-01-10,165.45119229098708,168.79779016511287,164.56071920573362,168.49444580078125,106765600,AAPL
2022-01-11,168.62165897014336,171.42026304461638,167.1538521125257,171.32241821289062,76138300,AAPL
2022-01-12,172.3400901249927,173.3773379097134,171.06800280036754,171.76275634765625,74805200,AAPL
2022-01-13,172.00739332853072,172.8293615927784,168.1030216763988,168.49444580078125,84505800,AAPL
2022-01-14,167.66264878484014,170.0502832024392,167.4180143556812,169.35552978515625,80440800,AAPL
2022-01-18,167.82899175117316,168.836884364845,165.7740715864879,166.15570068359375,90956700,AAPL
2022-01-19,166.3514456378891,167.40826837840387,162.37858408989868,162.662353515625,94815000,AAPL
2022-01-20,163.39625309442948,166.0383024176851,160.65634400941124,160.97926330566406,91420500,AAPL
2022-01-21,160.8911718694381,162.76018251834915,158.81667665863466,158.92431640625,122848900,AAPL
2022-01-24,156.58562410189697,158.81668910799385,151.37979580013618,158.15127563476562,162294600,AAPL
2022-01-25,155.56795099632697,159.26682305990172,153.65002507588994,156.3507843017578,115798400,AAPL
2022-01-26,159.99093736491258,160.8618354481178,154.43284958250229,156.26271057128906,108275300,AAPL
2022-01-27,158.9634528706825,160.3236197319786,154.88295228679408,155.8027801513672,121954600,AAPL
2022-01-28,162.15352186578443,166.6939371213685,159.3059729952558,166.6743621826172,179935700,AAPL
2022-01-31,166.5080437239593,171.24416446037858,165.87198501146563,171.0288848876953,115541600,AAPL
2022-02-01,170.2753591337895,171.08754730875657,168.61184784118433,170.86248779296875,86213900,AAPL
2022-02-02,170.9994831805343,172.105235689561,169.6099612749151,172.0660858154297,84914300,AAPL
2022-02-03,170.73526997176376,172.45750604377838,168.4259201826274,169.18917846679688,89418100,AAPL
2022-02-04,168.20937580635172,170.58046717103358,167.22959142271642,168.905029296875,82465400,AAPL
2022-02-07,169.36558853604996,170.43355030058285,167.49419611908272,168.18984985351562,77251200,AAPL
2022-02-08,168.258422554484,171.8052533391249,167.9644841540523,171.29576110839844,74829200,AAPL
2022-02-09,172.49103867215615,173.0789003149091,171.36427769381476,172.7163848876953,71285000,AAPL
2022-02-10,170.61965636290995,171.9325638827204,168.08201833200982,168.64048767089844,90865900,AAPL
2022-02-11,168.846288443205,169.5811269216294,164.64300397443432,165.2308807373047,98670700,AAPL
2022-02-14,163.98650420148718,166.15183422384362,163.19288125878157,165.4659881591797,86185500,AAPL
2022-02-15,167.5137664381475,169.45373566949445,166.80832036305304,169.29696655273438,62527400,AAPL
2022-02-16,168.37596721528965,169.83583650795123,166.612352178537,169.0618133544922,61177400,AAPL
2022-02-17,167.57251856143097,168.43473358576446,165.06427298190405,165.4659881591797,69589300,AAPL
2022-02-18,166.3870146722984,167.0924457737123,162.83039207397334,163.91795349121094,82772700,AAPL
2022-02-22,161.6448612037598,163.3202994694817,158.87206895600934,160.9982147216797,91162800,AAPL
2022-02-23,162.1934979328617,162.79116699621056,156.52055301215938,156.83409118652344,90009200,AAPL
2022-02-24,149.49552020889521,159.55791116992768,148.9272434071185,159.45013427734375,141147500,AAPL
2022-02-25,160.5278794584224,161.78200234869726,157.61791846840168,161.51747131347656,91974200,AAPL
2022-02-28,159.76365924798694,162.07595128148682,159.14639022474867,161.78201293945312,95056600,AAPL
2022-03-01,161.37049453342058,163.23209394256236,158.69568719407653,159.90081787109375,83474400,AAPL
2022-03-02,161.0667710705488,163.97673219026618,159.65587901852524,163.19290161132812,79724800,AAPL
2022-03-03,165.06430592514928,165.49541352335572,162.203336805619,162.8695831298828,76678400,AAPL
2022-03-04,161.16475211398938,162.2033212553789,158.82306783943153,159.87142944335938,83737200,AAPL
2022-03-07,160.05760426701897,161.6840502038395,155.82492784594277,156.07968139648438,96418800,AAPL
2022-03-08,155.60941665986704,159.58734023748997,152.65046261455836,154.25730895996094,131148300,AAPL
2022-03-09,158.2156144765831,160.10660654613918,156.1874681101056,159.65589904785156,91454900,AAPL
2022-03-10,156.961460328922,157.14762175986647,152.82676890064815,155.3154296875,105342000,AAPL
2022-03-11,155.7171269987306,156.0600575177212,151.37668929729986,151.60203552246094,96970100,AAPL
2022-03-14,148.38837253642478,151.00439558659642,147.06567231572745,147.5751495361328,108732100,AAPL
2022-03-15,147.84947354452075,152.42508026860065,147.33999637401098,151.95477294921875,92964300,AAPL
2022-03-16,153.8751690879972,156.76553056777536,151.3375306500096,156.3638153076172,102300200,AAPL
2022-03-17,155.40362432397723,157.7453087439647,154.44343967423552,157.37298583984375,75615400,AAPL
2022-03-18,157.2652159266267,161.15496186500974,156.53037749922927,160.66506958007812,123511700,AAPL
2022-03-21,160.20455132045697,162.98715054298916,159.71465909153343,162.03675842285156,95811400,AAPL
2022-03-22,162.164127307338,165.9950882926474,161.5762655771906,165.4072265625,81532000,AAPL
2022-03-23,164.5940116285297,169.15000379737148,164.2608735199057,166.76913452148438,98062700,AAPL
2022-03-24,167.60192566241446,170.61966356312797,166.76911784992285,170.55108642578125,90131400,AAPL
2022-03-25,170.36489677350076,171.7365887965073,169.25773574401006,171.1879119873047,80546200,AAPL
2022-03-28,168.6895171187773,172.17754799227433,168.5229555265403,172.05018615722656,90371900,AAPL
2022-03-29,173.11815452599345,175.391247170357,172.77522391375607,175.34226989746094,100589400,AAPL
2022-03-30,174.9405154603071,175.97908457885987,173.12790825883917,174.17628479003906,92633200,AAPL
2022-03-31,174.2448693810398,174.4310308254092,170.8744083575564,171.08016967773438,103049300,AAPL
2022-04-01,170.51187068214196,171.34469336684182,168.4641249613338,170.7862091064453,78751300,AAPL
2022-04-04,171.04101704135246,174.88177115423625,170.91364025013027,174.83277893066406,76468400,AAPL
2022-04-05,173.9117489626708,174.6955795536943,170.8940109049415,171.5210723876953,73401800,AAPL
2022-04-06,168.87568420871693,170.12001491015783,166.69076860801428,168.3563995361328,89058800,AAPL
2022-04-07,167.69989546465595,169.85541807711806,166.41638033883945,168.6600799560547,77594700,AAPL
2022-04-08,168.30740398265033,168.30740398265033,165.7795578216243,166.6515655517578,76575500,AAPL
2022-04-11,165.29946088886413,165.61298417615765,162.1543458504195,162.3992919921875,72246700,AAPL
2022-04-12,164.62336810010157,166.43596014907794,163.27126093413113,164.27064514160156,79265200,AAPL
2022-04-13,164.00613046155772,167.58233798502656,163.39866884231074,166.9552764892578,70618900,AAPL
2022-04-14,167.17086270518294,167.807731737905,161.7036622205432,161.9486083984375,75329400,AAPL
2022-04-18,160.60627109784113,163.23210129361956,160.2633554980497,161.7330322265625,69023900,AAPL
2022-04-19,161.68405307765963,164.42745284930518,160.59649161266293,164.01593017578125,67723800,AAPL
2022-04-20,165.34841899344127,165.46600329408383,162.74220370933205,163.84934997558594,67929800,AAPL
2022-04-21,165.4953937411617,168.062424195949,162.55604041418727,163.05572509765625,87227800,AAPL
2022-04-22,163.0949398073809,164.47642463552896,158.23520194954875,158.5193328857422,84882400,AAPL
2022-04-25,157.862880430984,159.87144172970685,155.2566649146805,159.58731079101562,96046400,AAPL
2022-04-26,158.9700412464134,159.0582182667308,153.55183394880203,153.63021850585938,95623200,AAPL
2022-04-27,152.7581849182673,156.5597381127117,152.2389003975014,153.40484619140625,88063200,AAPL
2022-04-28,156.03070106321982,161.194170207573,155.7171628080034,160.3319549560547,130216800,AAPL
2022-04-29,158.56829627206238,162.84015665375182,154.07108967503086,154.46299743652344,131747600,AAPL
2022-05-02,153.54203875876948,155.03130046543404,150.17157761678854,154.7667694091797,123055300,AAPL
2022-05-03,154.95292717961667,157.46118829235783,153.15993453329665,156.25604248046875,88966500,AAPL
2022-05-04,156.44219580516028,163.1145261346623,156.04048055543203,162.66383361816406,108256500,AAPL
2022-05-05,160.5376906280676,160.76303686900772,151.8175999162394,153.60081481933594,130525300,AAPL
2022-05-06,153.0807608024048,156.44636712680793,151.2851189689877,154.32691955566406,116124600,AAPL
2022-05-09,152.02103374851995,152.90414437032265,148.6456356183626,149.20492553710938,131577900,AAPL
2022-05-10,152.59997843272657,153.79707304983472,150.05859659800515,151.6089324951172,115366700,AAPL
2022-05-11,150.61788122808568,152.53126499841446,143.0722664113859,143.7493133544922,142689800,AAPL
2022-05-12,140.08937970466798,143.45497143936288,136.19391853080884,139.88331604003906,182602000,AAPL
2022-05-13,141.8751960845671,145.31930242919321,140.422988536555,144.34788513183594,113990900,AAPL
2022-05-16,142.817149092285,144.75016147394118,141.472862097978,142.8073272705078,86643800,AAPL
2022-05-17,146.06502676243824,146.95794432736452,143.92595034164182,146.43789672851562,78336300,AAPL
2022-05-18,144.09275951105042,144.59317839270622,137.27324030149254,138.1759796142578,109742900,AAPL
2022-05-19,137.25359806859987,139.0001753383168,134.0351850116639,134.77110290527344,136095600,AAPL
2022-05-20,136.47845848613497,138.0582299092985,130.1201304167111,135.00662231445312,137426100,AAPL
2022-05-23,135.20286921997902,140.5701665253798,135.06549843768857,140.42298889160156,117726300,AAPL
2022-05-24,138.1661418989175,139.30436527340177,134.75148674775386,137.72459411621094,104132700,AAPL
2022-05-25,135.83083742178036,139.12775081330722,135.7425308510417,137.88160705566406,92482700,AAPL
2022-05-26,134.81034805775556,141.6298510183434,134.56504208814962,141.0803680419922,90601500,AAPL
